"Step","prior10-4cycle - train_metric","prior10-4cycle - train_metric__MIN","prior10-4cycle - train_metric__MAX"
"2834","0.73952","0.73952","0.73952"
"2835","0.74088","0.74088","0.74088"
"2836","0.72972","0.72972","0.72972"
"2837","0.73256","0.73256","0.73256"
"2838","0.73312","0.73312","0.73312"
"2839","0.72884","0.72884","0.72884"
"2840","0.73904","0.73904","0.73904"
"2841","0.7412","0.7412","0.7412"
"2842","0.74948","0.74948","0.74948"
"2843","0.7486","0.7486","0.7486"
"2844","0.75104","0.75104","0.75104"
"2845","0.74952","0.74952","0.74952"
"2846","0.7488","0.7488","0.7488"
"2847","0.7452","0.7452","0.7452"
"2848","0.75752","0.75752","0.75752"
"2849","0.76708","0.76708","0.76708"
"2850","0.77036","0.77036","0.77036"
"2851","0.77164","0.77164","0.77164"
"2852","0.77076","0.77076","0.77076"
"2853","0.7706","0.7706","0.7706"
"2854","0.76212","0.76212","0.76212"
"2855","0.76364","0.76364","0.76364"
"2856","0.7492","0.7492","0.7492"
"2857","0.75984","0.75984","0.75984"
"2858","0.75536","0.75536","0.75536"
"2859","0.76196","0.76196","0.76196"
"2860","0.76436","0.76436","0.76436"
"2861","0.76248","0.76248","0.76248"
"2862","0.75304","0.75304","0.75304"
"2863","0.75712","0.75712","0.75712"
"2864","0.75544","0.75544","0.75544"
"2865","0.75604","0.75604","0.75604"
"2866","0.75728","0.75728","0.75728"
"2867","0.75712","0.75712","0.75712"
"2868","0.76784","0.76784","0.76784"
"2869","0.76772","0.76772","0.76772"
"2870","0.77572","0.77572","0.77572"
"2871","0.76884","0.76884","0.76884"
"2872","0.77416","0.77416","0.77416"
"2873","0.77512","0.77512","0.77512"
"2874","0.76764","0.76764","0.76764"
"2875","0.77052","0.77052","0.77052"
"2876","0.77168","0.77168","0.77168"
"2877","0.76756","0.76756","0.76756"
"2878","0.76184","0.76184","0.76184"
"2879","0.76792","0.76792","0.76792"
"2880","0.76492","0.76492","0.76492"
"2881","0.76644","0.76644","0.76644"
"2882","0.76736","0.76736","0.76736"
"2883","0.76396","0.76396","0.76396"
"2884","0.76032","0.76032","0.76032"
"2885","0.76312","0.76312","0.76312"
"2886","0.76432","0.76432","0.76432"
"2887","0.76752","0.76752","0.76752"
"2888","0.76616","0.76616","0.76616"
"2889","0.76432","0.76432","0.76432"
"2890","0.76044","0.76044","0.76044"
"2891","0.76444","0.76444","0.76444"
"2892","0.7642","0.7642","0.7642"
"2893","0.75936","0.75936","0.75936"
"2894","0.76436","0.76436","0.76436"
"2895","0.76396","0.76396","0.76396"
"2896","0.76148","0.76148","0.76148"
"2897","0.76036","0.76036","0.76036"
"2898","0.76468","0.76468","0.76468"
"2899","0.7626","0.7626","0.7626"
"2900","0.75892","0.75892","0.75892"
"2901","0.76212","0.76212","0.76212"
"2902","0.76492","0.76492","0.76492"
"2903","0.76156","0.76156","0.76156"
"2904","0.75848","0.75848","0.75848"
"2905","0.76388","0.76388","0.76388"
"2906","0.76164","0.76164","0.76164"
"2907","0.76036","0.76036","0.76036"
"2908","0.75768","0.75768","0.75768"
"2909","0.7676","0.7676","0.7676"
"2910","0.7608","0.7608","0.7608"
"2911","0.75648","0.75648","0.75648"
"2912","0.7608","0.7608","0.7608"
"2913","0.76004","0.76004","0.76004"
"2914","0.7606","0.7606","0.7606"
"2915","0.75956","0.75956","0.75956"
"2916","0.76088","0.76088","0.76088"
"2917","0.76124","0.76124","0.76124"
"2918","0.76108","0.76108","0.76108"
"2919","0.76592","0.76592","0.76592"
"2920","0.76496","0.76496","0.76496"
"2921","0.76128","0.76128","0.76128"
"2922","0.7602","0.7602","0.7602"
"2923","0.76632","0.76632","0.76632"
"2924","0.76936","0.76936","0.76936"
"2925","0.7594","0.7594","0.7594"
"2926","0.76456","0.76456","0.76456"
"2927","0.76148","0.76148","0.76148"
"2928","0.76192","0.76192","0.76192"
"2929","0.766","0.766","0.766"
"2930","0.76676","0.76676","0.76676"
"2931","0.76516","0.76516","0.76516"
"2932","0.76492","0.76492","0.76492"
"2933","0.76224","0.76224","0.76224"
"2934","0.76832","0.76832","0.76832"
"2935","0.7572","0.7572","0.7572"
"2936","0.76156","0.76156","0.76156"
"2937","0.76308","0.76308","0.76308"
"2938","0.75788","0.75788","0.75788"
"2939","0.75904","0.75904","0.75904"
"2940","0.76388","0.76388","0.76388"
"2941","0.76404","0.76404","0.76404"
"2942","0.76728","0.76728","0.76728"
"2943","0.7614","0.7614","0.7614"
"2944","0.7632","0.7632","0.7632"
"2945","0.76276","0.76276","0.76276"
"2946","0.76484","0.76484","0.76484"
"2947","0.75964","0.75964","0.75964"
"2948","0.7628","0.7628","0.7628"
"2949","0.76292","0.76292","0.76292"
"2950","0.76408","0.76408","0.76408"
"2951","0.75984","0.75984","0.75984"
"2952","0.75824","0.75824","0.75824"
"2953","0.76264","0.76264","0.76264"
"2954","0.77008","0.77008","0.77008"
"2955","0.76276","0.76276","0.76276"
"2956","0.77172","0.77172","0.77172"
"2957","0.76276","0.76276","0.76276"
"2958","0.76364","0.76364","0.76364"
"2959","0.76024","0.76024","0.76024"
