"Step","prior5-4cycle - train_metric","prior5-4cycle - train_metric__MIN","prior5-4cycle - train_metric__MAX"
"2843","0.76192","0.76192","0.76192"
"2844","0.7604","0.7604","0.7604"
"2845","0.7608","0.7608","0.7608"
"2846","0.77064","0.77064","0.77064"
"2847","0.7596","0.7596","0.7596"
"2848","0.75768","0.75768","0.75768"
"2849","0.76024","0.76024","0.76024"
"2850","0.75912","0.75912","0.75912"
"2851","0.766","0.766","0.766"
"2852","0.75792","0.75792","0.75792"
"2853","0.7692","0.7692","0.7692"
"2854","0.76104","0.76104","0.76104"
"2855","0.7692","0.7692","0.7692"
"2856","0.76408","0.76408","0.76408"
"2857","0.76736","0.76736","0.76736"
"2858","0.7592","0.7592","0.7592"
"2859","0.7568","0.7568","0.7568"
"2860","0.7564","0.7564","0.7564"
"2861","0.76152","0.76152","0.76152"
"2862","0.75544","0.75544","0.75544"
"2863","0.75648","0.75648","0.75648"
"2864","0.76336","0.76336","0.76336"
"2865","0.76536","0.76536","0.76536"
"2866","0.756","0.756","0.756"
"2867","0.76384","0.76384","0.76384"
"2868","0.75184","0.75184","0.75184"
"2869","0.76152","0.76152","0.76152"
"2870","0.75592","0.75592","0.75592"
"2871","0.75296","0.75296","0.75296"
"2872","0.7612","0.7612","0.7612"
"2873","0.75336","0.75336","0.75336"
"2874","0.75456","0.75456","0.75456"
"2875","0.75848","0.75848","0.75848"
"2876","0.76008","0.76008","0.76008"
"2877","0.75848","0.75848","0.75848"
"2878","0.75624","0.75624","0.75624"
"2879","0.75296","0.75296","0.75296"
"2880","0.76024","0.76024","0.76024"
"2881","0.76336","0.76336","0.76336"
"2882","0.75992","0.75992","0.75992"
"2883","0.76472","0.76472","0.76472"
"2884","0.75368","0.75368","0.75368"
"2885","0.75856","0.75856","0.75856"
"2886","0.76688","0.76688","0.76688"
"2887","0.75664","0.75664","0.75664"
"2888","0.7584","0.7584","0.7584"
"2889","0.75888","0.75888","0.75888"
"2890","0.75952","0.75952","0.75952"
"2891","0.75576","0.75576","0.75576"
"2892","0.76064","0.76064","0.76064"
"2893","0.75944","0.75944","0.75944"
"2894","0.75368","0.75368","0.75368"
"2895","0.76056","0.76056","0.76056"
"2896","0.76736","0.76736","0.76736"
"2897","0.75512","0.75512","0.75512"
"2898","0.7596","0.7596","0.7596"
"2899","0.76056","0.76056","0.76056"
"2900","0.76144","0.76144","0.76144"
"2901","0.75208","0.75208","0.75208"
"2902","0.7616","0.7616","0.7616"
"2903","0.75696","0.75696","0.75696"
"2904","0.7592","0.7592","0.7592"
"2905","0.75928","0.75928","0.75928"
"2906","0.75648","0.75648","0.75648"
"2907","0.756","0.756","0.756"
"2908","0.76104","0.76104","0.76104"
"2909","0.75848","0.75848","0.75848"
"2910","0.75944","0.75944","0.75944"
"2911","0.7572","0.7572","0.7572"
"2912","0.75632","0.75632","0.75632"
"2913","0.75504","0.75504","0.75504"
"2914","0.76568","0.76568","0.76568"
"2915","0.76176","0.76176","0.76176"
"2916","0.7628","0.7628","0.7628"
"2917","0.7556","0.7556","0.7556"
"2918","0.75384","0.75384","0.75384"
"2919","0.76304","0.76304","0.76304"
"2920","0.75632","0.75632","0.75632"
"2921","0.75584","0.75584","0.75584"
"2922","0.75376","0.75376","0.75376"
"2923","0.75504","0.75504","0.75504"
"2924","0.76328","0.76328","0.76328"
"2925","0.75904","0.75904","0.75904"
"2926","0.7596","0.7596","0.7596"
"2927","0.7636","0.7636","0.7636"
"2928","0.75712","0.75712","0.75712"
"2929","0.75936","0.75936","0.75936"
"2930","0.75648","0.75648","0.75648"
"2931","0.75632","0.75632","0.75632"
"2932","0.7592","0.7592","0.7592"
"2933","0.75936","0.75936","0.75936"
"2934","0.75128","0.75128","0.75128"
"2935","0.75792","0.75792","0.75792"
"2936","0.75608","0.75608","0.75608"
"2937","0.7544","0.7544","0.7544"
"2938","0.76112","0.76112","0.76112"
"2939","0.75896","0.75896","0.75896"
"2940","0.75592","0.75592","0.75592"
"2941","0.75736","0.75736","0.75736"
"2942","0.75752","0.75752","0.75752"
"2943","0.75488","0.75488","0.75488"
"2944","0.75888","0.75888","0.75888"
"2945","0.75432","0.75432","0.75432"
"2946","0.75944","0.75944","0.75944"
"2947","0.76216","0.76216","0.76216"
"2948","0.7604","0.7604","0.7604"
"2949","0.74744","0.74744","0.74744"
"2950","0.7616","0.7616","0.7616"
"2951","0.76512","0.76512","0.76512"
"2952","0.76136","0.76136","0.76136"
"2953","0.7548","0.7548","0.7548"
"2954","0.75624","0.75624","0.75624"
"2955","0.76024","0.76024","0.76024"
"2956","0.7576","0.7576","0.7576"
"2957","0.75888","0.75888","0.75888"
"2958","0.76248","0.76248","0.76248"
"2959","0.75688","0.75688","0.75688"
"2960","0.75504","0.75504","0.75504"
"2961","0.75816","0.75816","0.75816"
"2962","0.76248","0.76248","0.76248"
"2963","0.76008","0.76008","0.76008"
"2964","0.7532","0.7532","0.7532"
"2965","0.7612","0.7612","0.7612"
"2966","0.76","0.76","0.76"
"2967","0.75712","0.75712","0.75712"
"2968","0.75568","0.75568","0.75568"
"2969","0.76","0.76","0.76"
"2970","0.76312","0.76312","0.76312"
"2971","0.75528","0.75528","0.75528"
"2972","0.75704","0.75704","0.75704"
"2973","0.75528","0.75528","0.75528"
"2974","0.75568","0.75568","0.75568"
"2975","0.76176","0.76176","0.76176"
"2976","0.76272","0.76272","0.76272"
"2977","0.754","0.754","0.754"
"2978","0.76672","0.76672","0.76672"
"2979","0.75512","0.75512","0.75512"
"2980","0.7588","0.7588","0.7588"
"2981","0.75616","0.75616","0.75616"
"2982","0.76","0.76","0.76"
"2983","0.75608","0.75608","0.75608"
"2984","0.76104","0.76104","0.76104"
"2985","0.75904","0.75904","0.75904"
"2986","0.75552","0.75552","0.75552"
"2987","0.76016","0.76016","0.76016"
"2988","0.75464","0.75464","0.75464"
"2989","0.75536","0.75536","0.75536"
"2990","0.76248","0.76248","0.76248"
"2991","0.75448","0.75448","0.75448"
"2992","0.75784","0.75784","0.75784"
"2993","0.75424","0.75424","0.75424"
"2994","0.75784","0.75784","0.75784"
"2995","0.75304","0.75304","0.75304"
"2996","0.76488","0.76488","0.76488"
"2997","0.75512","0.75512","0.75512"
"2998","0.75184","0.75184","0.75184"
"2999","0.75752","0.75752","0.75752"
"3000","0.75944","0.75944","0.75944"
"3001","0.76168","0.76168","0.76168"
"3002","0.76008","0.76008","0.76008"
"3003","0.75632","0.75632","0.75632"
"3004","0.75672","0.75672","0.75672"
"3005","0.75344","0.75344","0.75344"
"3006","0.75976","0.75976","0.75976"
"3007","0.76048","0.76048","0.76048"
"3008","0.75912","0.75912","0.75912"
"3009","0.75456","0.75456","0.75456"
"3010","0.76584","0.76584","0.76584"
"3011","0.75872","0.75872","0.75872"
"3012","0.75952","0.75952","0.75952"
"3013","0.7564","0.7564","0.7564"
"3014","0.76632","0.76632","0.76632"
"3015","0.75744","0.75744","0.75744"
"3016","0.75968","0.75968","0.75968"
"3017","0.76576","0.76576","0.76576"
"3018","0.75672","0.75672","0.75672"
"3019","0.7644","0.7644","0.7644"
"3020","0.768","0.768","0.768"
"3021","0.75752","0.75752","0.75752"
"3022","0.75816","0.75816","0.75816"
"3023","0.76056","0.76056","0.76056"
"3024","0.77","0.77","0.77"
"3025","0.75904","0.75904","0.75904"
"3026","0.77144","0.77144","0.77144"
"3027","0.76416","0.76416","0.76416"
"3028","0.76504","0.76504","0.76504"
"3029","0.76352","0.76352","0.76352"
"3030","0.75304","0.75304","0.75304"
"3031","0.76624","0.76624","0.76624"
"3032","0.75984","0.75984","0.75984"
"3033","0.76832","0.76832","0.76832"
"3034","0.76096","0.76096","0.76096"
"3035","0.76064","0.76064","0.76064"
"3036","0.76072","0.76072","0.76072"
"3037","0.76544","0.76544","0.76544"
"3038","0.76984","0.76984","0.76984"
"3039","0.77088","0.77088","0.77088"
"3040","0.7672","0.7672","0.7672"
"3041","0.76168","0.76168","0.76168"
"3042","0.76424","0.76424","0.76424"
"3043","0.77112","0.77112","0.77112"
"3044","0.76712","0.76712","0.76712"
"3045","0.76736","0.76736","0.76736"
"3046","0.77096","0.77096","0.77096"
"3047","0.76864","0.76864","0.76864"
"3048","0.76664","0.76664","0.76664"
"3049","0.76592","0.76592","0.76592"
"3050","0.76672","0.76672","0.76672"
"3051","0.7648","0.7648","0.7648"
"3052","0.75712","0.75712","0.75712"
"3053","0.76336","0.76336","0.76336"
"3054","0.75496","0.75496","0.75496"
"3055","0.76392","0.76392","0.76392"
"3056","0.76232","0.76232","0.76232"
"3057","0.76304","0.76304","0.76304"
"3058","0.76856","0.76856","0.76856"
"3059","0.7596","0.7596","0.7596"
"3060","0.76752","0.76752","0.76752"
"3061","0.76944","0.76944","0.76944"
"3062","0.76984","0.76984","0.76984"
"3063","0.76608","0.76608","0.76608"
"3064","0.76096","0.76096","0.76096"
"3065","0.766","0.766","0.766"
"3066","0.76512","0.76512","0.76512"
"3067","0.76496","0.76496","0.76496"
"3068","0.76672","0.76672","0.76672"
"3069","0.76448","0.76448","0.76448"
"3070","0.76664","0.76664","0.76664"
"3071","0.76728","0.76728","0.76728"
"3072","0.76528","0.76528","0.76528"
"3073","0.77464","0.77464","0.77464"
"3074","0.76552","0.76552","0.76552"
"3075","0.77088","0.77088","0.77088"
"3076","0.76776","0.76776","0.76776"
"3077","0.76632","0.76632","0.76632"
"3078","0.76384","0.76384","0.76384"
"3079","0.76256","0.76256","0.76256"
"3080","0.76456","0.76456","0.76456"
"3081","0.76944","0.76944","0.76944"
"3082","0.76688","0.76688","0.76688"
"3083","0.77432","0.77432","0.77432"
"3084","0.7652","0.7652","0.7652"
"3085","0.77304","0.77304","0.77304"
"3086","0.76288","0.76288","0.76288"
"3087","0.76416","0.76416","0.76416"
"3088","0.76656","0.76656","0.76656"
"3089","0.7704","0.7704","0.7704"
"3090","0.77144","0.77144","0.77144"
"3091","0.77248","0.77248","0.77248"
"3092","0.7628","0.7628","0.7628"
"3093","0.77512","0.77512","0.77512"
"3094","0.76488","0.76488","0.76488"
"3095","0.77568","0.77568","0.77568"
"3096","0.76256","0.76256","0.76256"
"3097","0.76768","0.76768","0.76768"
"3098","0.7712","0.7712","0.7712"
"3099","0.77104","0.77104","0.77104"
"3100","0.76648","0.76648","0.76648"
"3101","0.7672","0.7672","0.7672"
"3102","0.76384","0.76384","0.76384"
"3103","0.76848","0.76848","0.76848"
"3104","0.77264","0.77264","0.77264"
"3105","0.76728","0.76728","0.76728"
"3106","0.75984","0.75984","0.75984"
"3107","0.76704","0.76704","0.76704"
"3108","0.76456","0.76456","0.76456"
"3109","0.76488","0.76488","0.76488"
"3110","0.77144","0.77144","0.77144"
"3111","0.766","0.766","0.766"
"3112","0.76864","0.76864","0.76864"
"3113","0.76168","0.76168","0.76168"
"3114","0.76464","0.76464","0.76464"
"3115","0.76488","0.76488","0.76488"
"3116","0.76328","0.76328","0.76328"
"3117","0.77072","0.77072","0.77072"
"3118","0.76568","0.76568","0.76568"
"3119","0.77624","0.77624","0.77624"
"3120","0.7684","0.7684","0.7684"
"3121","0.76864","0.76864","0.76864"
"3122","0.7676","0.7676","0.7676"
"3123","0.76952","0.76952","0.76952"
"3124","0.77224","0.77224","0.77224"
"3125","0.76416","0.76416","0.76416"
"3126","0.7644","0.7644","0.7644"
"3127","0.76536","0.76536","0.76536"
"3128","0.76984","0.76984","0.76984"
"3129","0.76968","0.76968","0.76968"
"3130","0.77088","0.77088","0.77088"
"3131","0.75872","0.75872","0.75872"
"3132","0.76296","0.76296","0.76296"
"3133","0.77144","0.77144","0.77144"
"3134","0.76616","0.76616","0.76616"
"3135","0.76208","0.76208","0.76208"
"3136","0.7624","0.7624","0.7624"
"3137","0.76608","0.76608","0.76608"
"3138","0.76608","0.76608","0.76608"
"3139","0.76552","0.76552","0.76552"
"3140","0.76888","0.76888","0.76888"
"3141","0.77024","0.77024","0.77024"
"3142","0.768","0.768","0.768"
"3143","0.77008","0.77008","0.77008"
"3144","0.76592","0.76592","0.76592"
"3145","0.76952","0.76952","0.76952"
"3146","0.76464","0.76464","0.76464"
"3147","0.76584","0.76584","0.76584"
"3148","0.76192","0.76192","0.76192"
"3149","0.76728","0.76728","0.76728"
"3150","0.77112","0.77112","0.77112"
"3151","0.76792","0.76792","0.76792"
"3152","0.76672","0.76672","0.76672"
"3153","0.7688","0.7688","0.7688"
"3154","0.766","0.766","0.766"
"3155","0.76888","0.76888","0.76888"
"3156","0.7596","0.7596","0.7596"
"3157","0.76832","0.76832","0.76832"
"3158","0.76952","0.76952","0.76952"
"3159","0.76432","0.76432","0.76432"
"3160","0.76336","0.76336","0.76336"
"3161","0.76904","0.76904","0.76904"
"3162","0.76976","0.76976","0.76976"
"3163","0.76112","0.76112","0.76112"
"3164","0.76552","0.76552","0.76552"
"3165","0.76656","0.76656","0.76656"
"3166","0.7708","0.7708","0.7708"
"3167","0.76784","0.76784","0.76784"
"3168","0.77152","0.77152","0.77152"
"3169","0.77424","0.77424","0.77424"
"3170","0.76584","0.76584","0.76584"
"3171","0.772","0.772","0.772"
"3172","0.76392","0.76392","0.76392"
"3173","0.76952","0.76952","0.76952"
"3174","0.76816","0.76816","0.76816"
"3175","0.76576","0.76576","0.76576"
"3176","0.76112","0.76112","0.76112"
"3177","0.76512","0.76512","0.76512"
"3178","0.7712","0.7712","0.7712"
"3179","0.76744","0.76744","0.76744"
"3180","0.76616","0.76616","0.76616"
"3181","0.76968","0.76968","0.76968"
"3182","0.76208","0.76208","0.76208"
"3183","0.77056","0.77056","0.77056"
"3184","0.76416","0.76416","0.76416"
"3185","0.76216","0.76216","0.76216"
"3186","0.7768","0.7768","0.7768"
"3187","0.76424","0.76424","0.76424"
"3188","0.76232","0.76232","0.76232"
"3189","0.76688","0.76688","0.76688"
"3190","0.77184","0.77184","0.77184"
"3191","0.76888","0.76888","0.76888"
"3192","0.76712","0.76712","0.76712"
"3193","0.76288","0.76288","0.76288"
"3194","0.76824","0.76824","0.76824"
"3195","0.77024","0.77024","0.77024"
"3196","0.76648","0.76648","0.76648"
"3197","0.76728","0.76728","0.76728"
"3198","0.76992","0.76992","0.76992"
"3199","0.76952","0.76952","0.76952"
"3200","0.76392","0.76392","0.76392"
"3201","0.76384","0.76384","0.76384"
"3202","0.76488","0.76488","0.76488"
"3203","0.76688","0.76688","0.76688"
"3204","0.76704","0.76704","0.76704"
"3205","0.76376","0.76376","0.76376"
"3206","0.76184","0.76184","0.76184"
"3207","0.76496","0.76496","0.76496"
"3208","0.76408","0.76408","0.76408"
"3209","0.76888","0.76888","0.76888"
"3210","0.76832","0.76832","0.76832"
"3211","0.77096","0.77096","0.77096"
"3212","0.76072","0.76072","0.76072"
"3213","0.76944","0.76944","0.76944"
"3214","0.76832","0.76832","0.76832"
"3215","0.76368","0.76368","0.76368"
"3216","0.76544","0.76544","0.76544"
"3217","0.76968","0.76968","0.76968"
"3218","0.75968","0.75968","0.75968"
"3219","0.76408","0.76408","0.76408"
"3220","0.7664","0.7664","0.7664"
"3221","0.76792","0.76792","0.76792"
"3222","0.77024","0.77024","0.77024"
"3223","0.76568","0.76568","0.76568"
"3224","0.76992","0.76992","0.76992"
"3225","0.77072","0.77072","0.77072"
"3226","0.76712","0.76712","0.76712"
"3227","0.76528","0.76528","0.76528"
"3228","0.7604","0.7604","0.7604"
"3229","0.76296","0.76296","0.76296"
"3230","0.76504","0.76504","0.76504"
"3231","0.77248","0.77248","0.77248"
"3232","0.76288","0.76288","0.76288"
"3233","0.76296","0.76296","0.76296"
"3234","0.76152","0.76152","0.76152"
"3235","0.76936","0.76936","0.76936"
"3236","0.77096","0.77096","0.77096"
"3237","0.76488","0.76488","0.76488"
"3238","0.76896","0.76896","0.76896"
"3239","0.76344","0.76344","0.76344"
"3240","0.76608","0.76608","0.76608"
"3241","0.766","0.766","0.766"
"3242","0.77376","0.77376","0.77376"
"3243","0.76904","0.76904","0.76904"
"3244","0.76992","0.76992","0.76992"
"3245","0.76968","0.76968","0.76968"
"3246","0.76456","0.76456","0.76456"
"3247","0.7648","0.7648","0.7648"
"3248","0.75624","0.75624","0.75624"
"3249","0.76616","0.76616","0.76616"
"3250","0.76624","0.76624","0.76624"
"3251","0.76376","0.76376","0.76376"
"3252","0.76048","0.76048","0.76048"
"3253","0.76112","0.76112","0.76112"
"3254","0.76824","0.76824","0.76824"
"3255","0.76656","0.76656","0.76656"
"3256","0.76688","0.76688","0.76688"
"3257","0.77064","0.77064","0.77064"
"3258","0.7708","0.7708","0.7708"
"3259","0.76592","0.76592","0.76592"
"3260","0.76752","0.76752","0.76752"
"3261","0.76192","0.76192","0.76192"
"3262","0.77224","0.77224","0.77224"
"3263","0.7644","0.7644","0.7644"
"3264","0.76616","0.76616","0.76616"
"3265","0.76952","0.76952","0.76952"
"3266","0.76736","0.76736","0.76736"
"3267","0.76552","0.76552","0.76552"
"3268","0.76392","0.76392","0.76392"
"3269","0.76904","0.76904","0.76904"
"3270","0.76624","0.76624","0.76624"
"3271","0.76144","0.76144","0.76144"
"3272","0.75864","0.75864","0.75864"
"3273","0.76696","0.76696","0.76696"
"3274","0.7676","0.7676","0.7676"
"3275","0.75936","0.75936","0.75936"
"3276","0.76384","0.76384","0.76384"
"3277","0.766","0.766","0.766"
"3278","0.76784","0.76784","0.76784"
"3279","0.77296","0.77296","0.77296"
"3280","0.76968","0.76968","0.76968"
"3281","0.77144","0.77144","0.77144"
"3282","0.76592","0.76592","0.76592"
"3283","0.76752","0.76752","0.76752"
"3284","0.76928","0.76928","0.76928"
"3285","0.76872","0.76872","0.76872"
"3286","0.76672","0.76672","0.76672"
"3287","0.77088","0.77088","0.77088"
"3288","0.76696","0.76696","0.76696"
"3289","0.76496","0.76496","0.76496"
"3290","0.76448","0.76448","0.76448"
"3291","0.76832","0.76832","0.76832"
"3292","0.76472","0.76472","0.76472"
"3293","0.76136","0.76136","0.76136"
"3294","0.76856","0.76856","0.76856"
"3295","0.77296","0.77296","0.77296"
"3296","0.76408","0.76408","0.76408"
"3297","0.76656","0.76656","0.76656"
"3298","0.76464","0.76464","0.76464"
"3299","0.7668","0.7668","0.7668"
"3300","0.76536","0.76536","0.76536"
"3301","0.76736","0.76736","0.76736"
"3302","0.764","0.764","0.764"
"3303","0.7728","0.7728","0.7728"
"3304","0.76728","0.76728","0.76728"
"3305","0.76688","0.76688","0.76688"
"3306","0.76384","0.76384","0.76384"
"3307","0.76912","0.76912","0.76912"
"3308","0.772","0.772","0.772"
"3309","0.76584","0.76584","0.76584"
"3310","0.76488","0.76488","0.76488"
"3311","0.76888","0.76888","0.76888"
"3312","0.76512","0.76512","0.76512"
"3313","0.76664","0.76664","0.76664"
"3314","0.77064","0.77064","0.77064"
"3315","0.76792","0.76792","0.76792"
"3316","0.76656","0.76656","0.76656"
"3317","0.76672","0.76672","0.76672"
"3318","0.76328","0.76328","0.76328"
"3319","0.76976","0.76976","0.76976"
"3320","0.77184","0.77184","0.77184"
"3321","0.77152","0.77152","0.77152"
"3322","0.76416","0.76416","0.76416"
"3323","0.76976","0.76976","0.76976"
"3324","0.76624","0.76624","0.76624"
"3325","0.76792","0.76792","0.76792"
"3326","0.76056","0.76056","0.76056"
"3327","0.76912","0.76912","0.76912"
"3328","0.76544","0.76544","0.76544"
"3329","0.77","0.77","0.77"
"3330","0.7656","0.7656","0.7656"
"3331","0.76816","0.76816","0.76816"
"3332","0.76864","0.76864","0.76864"
"3333","0.76912","0.76912","0.76912"
"3334","0.77464","0.77464","0.77464"
"3335","0.76752","0.76752","0.76752"
"3336","0.76776","0.76776","0.76776"
"3337","0.76096","0.76096","0.76096"
"3338","0.762","0.762","0.762"
"3339","0.77","0.77","0.77"
"3340","0.76976","0.76976","0.76976"
"3341","0.7696","0.7696","0.7696"
"3342","0.76104","0.76104","0.76104"
"3343","0.77088","0.77088","0.77088"
"3344","0.77432","0.77432","0.77432"
"3345","0.762","0.762","0.762"
"3346","0.77504","0.77504","0.77504"
"3347","0.76176","0.76176","0.76176"
"3348","0.76792","0.76792","0.76792"
"3349","0.764","0.764","0.764"
"3350","0.77488","0.77488","0.77488"
"3351","0.76376","0.76376","0.76376"
"3352","0.76392","0.76392","0.76392"
"3353","0.76408","0.76408","0.76408"
"3354","0.76968","0.76968","0.76968"
"3355","0.76432","0.76432","0.76432"
"3356","0.7704","0.7704","0.7704"
"3357","0.76824","0.76824","0.76824"
"3358","0.76936","0.76936","0.76936"
"3359","0.77128","0.77128","0.77128"
"3360","0.7648","0.7648","0.7648"
"3361","0.762","0.762","0.762"
"3362","0.76088","0.76088","0.76088"
"3363","0.76248","0.76248","0.76248"
"3364","0.7672","0.7672","0.7672"
"3365","0.7632","0.7632","0.7632"
"3366","0.76912","0.76912","0.76912"
"3367","0.77256","0.77256","0.77256"
"3368","0.76952","0.76952","0.76952"
"3369","0.76656","0.76656","0.76656"
"3370","0.76624","0.76624","0.76624"
"3371","0.7708","0.7708","0.7708"
"3372","0.77112","0.77112","0.77112"
"3373","0.76736","0.76736","0.76736"
"3374","0.76392","0.76392","0.76392"
"3375","0.76824","0.76824","0.76824"
"3376","0.77376","0.77376","0.77376"
"3377","0.76432","0.76432","0.76432"
"3378","0.76672","0.76672","0.76672"
"3379","0.7732","0.7732","0.7732"
"3380","0.77056","0.77056","0.77056"
"3381","0.76304","0.76304","0.76304"
"3382","0.7648","0.7648","0.7648"
"3383","0.76352","0.76352","0.76352"
"3384","0.77144","0.77144","0.77144"
"3385","0.76256","0.76256","0.76256"
"3386","0.76808","0.76808","0.76808"
"3387","0.76504","0.76504","0.76504"
"3388","0.76376","0.76376","0.76376"
"3389","0.76992","0.76992","0.76992"
"3390","0.76528","0.76528","0.76528"
"3391","0.76656","0.76656","0.76656"
"3392","0.76856","0.76856","0.76856"
"3393","0.75944","0.75944","0.75944"
"3394","0.76728","0.76728","0.76728"
"3395","0.76648","0.76648","0.76648"
"3396","0.76744","0.76744","0.76744"
"3397","0.76488","0.76488","0.76488"
"3398","0.76464","0.76464","0.76464"
"3399","0.76792","0.76792","0.76792"
"3400","0.76784","0.76784","0.76784"
"3401","0.7588","0.7588","0.7588"
"3402","0.76384","0.76384","0.76384"
"3403","0.76656","0.76656","0.76656"
"3404","0.76904","0.76904","0.76904"
"3405","0.76984","0.76984","0.76984"
"3406","0.76728","0.76728","0.76728"
"3407","0.77256","0.77256","0.77256"
"3408","0.76328","0.76328","0.76328"
"3409","0.76416","0.76416","0.76416"
"3410","0.76312","0.76312","0.76312"
"3411","0.76216","0.76216","0.76216"
"3412","0.77152","0.77152","0.77152"
"3413","0.77096","0.77096","0.77096"
"3414","0.76648","0.76648","0.76648"
"3415","0.7624","0.7624","0.7624"
"3416","0.76624","0.76624","0.76624"
"3417","0.76328","0.76328","0.76328"
"3418","0.7716","0.7716","0.7716"
"3419","0.77192","0.77192","0.77192"
"3420","0.76576","0.76576","0.76576"
"3421","0.76752","0.76752","0.76752"
"3422","0.7704","0.7704","0.7704"
"3423","0.76328","0.76328","0.76328"
"3424","0.76928","0.76928","0.76928"
"3425","0.76824","0.76824","0.76824"
"3426","0.76336","0.76336","0.76336"
"3427","0.76416","0.76416","0.76416"
"3428","0.76952","0.76952","0.76952"
"3429","0.76776","0.76776","0.76776"
"3430","0.76344","0.76344","0.76344"
"3431","0.76528","0.76528","0.76528"
"3432","0.76392","0.76392","0.76392"
"3433","0.76744","0.76744","0.76744"
"3434","0.76968","0.76968","0.76968"
"3435","0.76544","0.76544","0.76544"
"3436","0.76864","0.76864","0.76864"
"3437","0.76408","0.76408","0.76408"
"3438","0.76096","0.76096","0.76096"
"3439","0.76712","0.76712","0.76712"
"3440","0.7696","0.7696","0.7696"
"3441","0.76664","0.76664","0.76664"
"3442","0.77208","0.77208","0.77208"
"3443","0.76208","0.76208","0.76208"
"3444","0.76848","0.76848","0.76848"
"3445","0.762","0.762","0.762"
"3446","0.76728","0.76728","0.76728"
"3447","0.76792","0.76792","0.76792"
"3448","0.7708","0.7708","0.7708"
"3449","0.76512","0.76512","0.76512"
"3450","0.76784","0.76784","0.76784"
"3451","0.76656","0.76656","0.76656"
"3452","0.7752","0.7752","0.7752"
"3453","0.76608","0.76608","0.76608"
"3454","0.766","0.766","0.766"
"3455","0.76856","0.76856","0.76856"
"3456","0.76544","0.76544","0.76544"
"3457","0.76256","0.76256","0.76256"
"3458","0.77","0.77","0.77"
"3459","0.77056","0.77056","0.77056"
"3460","0.77416","0.77416","0.77416"
"3461","0.76872","0.76872","0.76872"
"3462","0.76816","0.76816","0.76816"
"3463","0.76112","0.76112","0.76112"
"3464","0.77184","0.77184","0.77184"
"3465","0.7684","0.7684","0.7684"
"3466","0.76576","0.76576","0.76576"
"3467","0.77","0.77","0.77"
"3468","0.76912","0.76912","0.76912"
"3469","0.7696","0.7696","0.7696"
"3470","0.7728","0.7728","0.7728"
"3471","0.7636","0.7636","0.7636"
"3472","0.76784","0.76784","0.76784"
"3473","0.76848","0.76848","0.76848"
"3474","0.7696","0.7696","0.7696"
"3475","0.76768","0.76768","0.76768"
"3476","0.76952","0.76952","0.76952"
"3477","0.7688","0.7688","0.7688"
"3478","0.76776","0.76776","0.76776"
"3479","0.76952","0.76952","0.76952"
"3480","0.76432","0.76432","0.76432"
"3481","0.7664","0.7664","0.7664"
"3482","0.76792","0.76792","0.76792"
"3483","0.76312","0.76312","0.76312"
"3484","0.75968","0.75968","0.75968"
"3485","0.77168","0.77168","0.77168"
"3486","0.764","0.764","0.764"
"3487","0.76928","0.76928","0.76928"
"3488","0.77328","0.77328","0.77328"
"3489","0.77288","0.77288","0.77288"
"3490","0.76696","0.76696","0.76696"
"3491","0.76568","0.76568","0.76568"
"3492","0.76512","0.76512","0.76512"
"3493","0.76472","0.76472","0.76472"
"3494","0.768","0.768","0.768"
"3495","0.77384","0.77384","0.77384"
"3496","0.77016","0.77016","0.77016"
"3497","0.766","0.766","0.766"
"3498","0.76472","0.76472","0.76472"
"3499","0.76352","0.76352","0.76352"
